Reservation-id,Gender,Age,Income,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Use_Promotion,Discount_Rate,Room_Rate,Eth__African American,Eth__Asian American,Eth__Latino,Eth__caucasian,Ed_L__College,Ed_L__Grad,Ed_L__High-School,Ed_L__Mid-School,Country_R__East,Country_R__North,Country_R__South,Country_R__West,Hotel_T__Airport Hotels,Hotel_T__City Hotel,Hotel_T__Resort,Meal_T__BB,Meal_T__FB,Meal_T__HB,Expected_Checking_days,week_end/day,Reservation_Status
60357244,0,2,2,2015-07-11,2015-07-12,2015-04-13,1,1,0,0,0,1,1,25,223,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
20431537,0,0,1,2015-06-17,2015-06-18,2015-05-15,2,2,0,0,0,1,1,30,201,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
85494342,0,1,2,2015-05-01,2015-05-02,2015-01-29,3,3,1,0,0,0,1,5,191,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
11120982,1,1,1,2015-07-12,2015-07-16,2015-04-10,5,1,0,0,0,1,1,5,190,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,4,1,1
51131903,0,0,2,2015-07-12,2015-07-13,2015-06-14,2,1,2,0,0,1,1,20,115,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1
89674363,1,0,4,2015-03-30,2015-03-31,2014-12-20,2,2,0,0,0,1,0,0,176,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
23053437,1,2,3,2015-07-12,2015-07-13,2015-06-16,1,1,1,1,0,0,1,40,160,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1
6558091,0,0,3,2015-07-14,2015-07-16,2015-07-08,3,1,1,0,0,1,1,10,150,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1
10383391,0,2,3,2015-07-15,2015-07-17,2015-04-26,1,2,1,1,0,0,1,5,157,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,1
79042826,0,1,2,2015-07-15,2015-07-16,2015-04-13,2,3,0,0,0,1,1,10,188,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1
24397112,1,1,3,2015-07-16,2015-07-17,2015-03-29,1,1,1,0,0,1,0,0,186,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
57110940,0,2,1,2015-07-19,2015-07-20,2015-04-15,2,2,0,1,1,1,0,0,172,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1
58986042,0,0,2,2015-07-19,2015-07-22,2015-05-04,2,2,0,0,0,1,1,20,244,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3,1,1
28336528,1,1,4,2015-07-11,2015-07-12,2015-03-19,1,1,1,0,0,0,1,20,241,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1
52268748,1,0,4,2015-07-10,2015-07-12,2015-03-23,2,2,1,0,0,1,1,10,193,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2,1,1
30401013,0,1,3,2015-07-10,2015-07-11,2015-05-21,1,2,0,0,0,1,1,20,151,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
45608680,0,1,3,2015-07-10,2015-07-13,2015-04-10,3,2,0,0,0,1,1,10,127,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,3,1,1
68485421,0,3,3,2015-07-10,2015-07-13,2015-04-23,2,3,0,0,0,1,1,5,184,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,3,1,1
33603045,0,2,3,2015-07-10,2015-07-12,2015-04-19,4,2,0,1,1,0,1,30,181,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1,1
14999192,1,2,1,2015-07-10,2015-07-13,2015-05-23,1,2,0,1,1,1,1,5,145,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,3,1,1
98707595,1,1,1,2015-07-06,2015-07-07,2015-03-18,2,1,0,0,0,1,1,20,229,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
13605689,1,0,1,2015-07-06,2015-07-07,2015-07-07,3,2,0,0,0,0,0,0,150,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
10893318,1,0,1,2015-07-07,2015-07-08,2015-07-06,1,3,0,0,0,0,1,5,203,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
90856125,1,0,1,2015-07-08,2015-07-09,2015-07-02,2,1,0,1,0,0,0,0,173,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
3777304,0,0,2,2015-07-08,2015-07-09,2015-04-02,3,2,1,1,0,1,1,15,154,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
28290541,1,0,2,2015-07-09,2015-07-11,2015-04-07,2,2,0,0,0,0,1,20,115,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,1
31585233,1,3,4,2015-06-03,2015-06-04,2015-04-17,5,3,1,1,0,1,1,20,126,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
7941843,1,0,4,2015-07-10,2015-07-11,2015-05-06,3,1,0,0,0,1,1,20,233,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
83263158,1,1,4,2015-07-10,2015-07-11,2015-03-29,2,1,0,1,0,1,1,10,122,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
51480633,0,2,2,2015-07-11,2015-07-14,2015-06-16,3,2,1,0,0,0,1,25,154,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,1
42398549,1,1,3,2015-07-11,2015-07-15,2015-06-11,3,2,0,0,0,1,1,15,187,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,4,1,1
68883489,0,1,1,2015-07-12,2015-07-14,2015-04-07,2,2,0,1,1,1,1,5,167,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,1,1
72085848,1,0,2,2015-07-12,2015-07-15,2015-04-02,5,2,0,1,1,1,1,10,204,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3,1,1
98680910,0,3,2,2015-07-13,2015-07-16,2015-05-09,3,1,1,1,1,1,0,0,128,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3,0,1
54747143,0,2,2,2015-06-26,2015-06-28,2015-04-03,2,2,2,0,0,1,1,5,246,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,1,1
29635766,1,1,3,2015-07-13,2015-07-15,2014-10-30,3,1,0,0,0,0,1,30,211,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,0,1
80776785,1,1,1,2015-07-14,2015-07-17,2015-03-28,4,2,0,0,0,0,1,25,135,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,1
3897824,1,1,4,2015-05-14,2015-05-17,2015-02-12,1,3,2,1,1,0,1,20,117,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3,0,1
57380074,0,0,2,2015-07-16,2015-07-17,2015-03-27,3,2,0,0,0,0,1,5,146,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
20431534,1,2,1,2015-07-16,2015-07-17,2015-04-08,1,1,0,1,0,1,0,0,165,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
86100499,1,2,1,2015-07-16,2015-07-18,2015-06-15,2,3,1,0,0,0,0,0,121,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1
28653232,0,0,3,2015-07-16,2015-07-17,2015-04-11,2,1,0,0,0,0,1,40,166,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
83742408,1,1,3,2015-07-17,2015-07-20,2015-05-01,2,1,0,1,0,1,1,20,152,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,3,1,1
82466505,0,3,3,2015-07-20,2015-07-21,2015-04-22,2,3,0,0,0,1,1,15,126,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
62983381,1,1,2,2015-07-20,2015-07-21,2015-04-01,3,1,1,0,0,1,0,0,119,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
24210202,1,0,2,2015-07-13,2015-07-14,2015-05-10,4,2,0,1,1,0,0,0,122,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
59850145,0,3,2,2015-05-07,2015-05-08,2015-03-02,5,1,1,0,0,1,1,20,196,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
98347850,0,1,2,2015-07-10,2015-07-11,2015-05-17,5,3,2,1,0,1,0,0,249,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
43019100,0,0,3,2015-07-10,2015-07-11,2015-06-20,3,1,0,0,0,1,1,40,226,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
99276903,1,1,1,2015-07-07,2015-07-08,2015-06-30,2,3,0,1,1,1,1,30,228,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
30557290,1,1,4,2015-07-07,2015-07-10,2015-07-02,1,2,1,1,0,1,0,0,135,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,3,0,1
12469720,1,2,2,2015-07-08,2015-07-09,2015-07-09,5,1,0,0,0,0,0,0,128,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
19440779,0,2,3,2015-07-08,2015-07-11,2015-07-11,3,2,0,1,0,1,0,0,196,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,1
2239154,1,0,2,2015-07-08,2015-07-09,2015-07-09,4,1,0,0,0,1,1,10,162,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
49997740,1,2,1,2015-07-11,2015-07-13,2015-07-05,1,1,0,1,1,0,1,5,166,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,1,1
34383826,0,3,2,2015-07-11,2015-07-12,2015-05-07,1,2,0,1,0,1,1,25,112,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1
816322,0,0,3,2015-07-11,2015-07-13,2015-04-16,2,3,0,0,0,1,1,5,230,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2,1,1
82941308,1,2,1,2015-07-11,2015-07-12,2015-07-12,4,3,1,1,0,1,1,5,243,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1
40910263,0,3,3,2015-05-28,2015-05-29,2015-04-16,2,1,1,1,0,1,1,20,199,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
20209191,1,2,1,2015-04-13,2015-04-16,2015-01-18,2,2,1,0,0,1,1,10,139,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,1
85349504,0,3,3,2015-07-14,2015-07-15,2015-05-22,1,2,0,0,0,1,0,0,222,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
78481765,1,2,1,2015-03-25,2015-03-28,2014-06-09,3,2,0,0,0,1,1,20,202,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,3,0,1
89006080,1,0,2,2015-07-21,2015-07-22,2015-04-01,2,2,1,0,0,1,1,20,168,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1
86495634,1,0,1,2015-07-11,2015-07-12,2015-05-05,2,3,1,1,0,1,1,20,240,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
6624391,1,1,1,2015-07-12,2015-07-13,2015-07-06,2,1,1,0,0,0,1,25,202,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1
55512908,0,3,3,2015-07-12,2015-07-14,2015-07-13,5,2,0,0,0,1,1,10,102,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,1,1
55385979,1,1,2,2015-05-28,2015-06-01,2015-02-08,1,1,1,1,1,1,1,25,220,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4,0,1
380789,1,2,2,2015-07-12,2015-07-14,2015-07-09,2,2,0,0,0,1,1,5,225,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,1
25098291,1,2,4,2015-07-12,2015-07-15,2015-04-23,2,2,0,1,0,1,1,30,159,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,3,1,1
86358355,0,1,1,2015-06-29,2015-07-02,2015-03-19,2,1,0,1,1,1,1,10,247,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,3,0,1
6248351,1,1,2,2015-07-09,2015-07-10,2015-07-10,1,1,0,1,0,1,1,20,192,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
72056647,1,0,3,2015-07-08,2015-07-09,2015-07-08,2,2,0,0,0,1,1,20,150,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
65779205,1,3,3,2015-07-08,2015-07-09,2015-07-08,1,2,0,1,0,1,1,10,126,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
54631509,1,1,1,2015-07-10,2015-07-12,2015-07-11,2,1,0,0,0,1,0,0,173,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,1
15615566,1,0,4,2015-05-28,2015-06-01,2015-02-19,2,2,0,1,0,1,0,0,234,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,4,0,1
30552691,1,0,3,2015-07-14,2015-07-15,2015-03-24,2,1,1,1,1,0,1,5,243,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
36123322,1,1,1,2015-04-15,2015-04-16,2014-07-10,2,3,0,0,0,1,1,10,179,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1
69945654,1,0,2,2015-07-15,2015-07-19,2015-04-14,2,2,1,0,0,1,0,0,108,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,4,0,1
91794758,0,0,2,2015-07-15,2015-07-18,2014-06-19,1,2,1,0,0,0,1,10,116,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,1
95680707,0,2,2,2015-07-15,2015-07-18,2015-06-15,2,2,1,0,0,0,1,20,247,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,1
48783306,1,2,2,2015-07-16,2015-07-19,2015-04-28,3,2,0,1,0,1,1,15,114,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3,0,1
63229118,0,1,2,2015-07-17,2015-07-18,2015-04-09,2,2,0,0,0,1,1,5,191,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
91902144,1,1,3,2015-07-17,2015-07-19,2015-04-10,1,3,0,0,0,0,1,40,106,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,1,1
66735769,1,0,3,2015-07-10,2015-07-11,2015-06-24,2,3,0,1,0,1,1,10,230,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
86450009,0,0,2,2015-07-11,2015-07-13,2015-05-06,1,2,0,0,0,1,1,10,161,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,1
54849806,0,2,3,2015-07-11,2015-07-12,2015-06-30,2,2,2,1,0,1,0,0,247,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1
11537366,1,1,3,2015-06-02,2015-06-03,2015-03-18,2,1,1,0,0,1,1,40,111,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
87773103,0,2,2,2015-06-16,2015-06-20,2015-05-27,1,2,1,0,0,1,1,10,179,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,4,0,1
74188009,1,3,4,2015-06-16,2015-06-17,2015-05-04,5,2,1,0,0,1,1,20,234,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
96301918,0,0,4,2015-07-12,2015-07-14,2015-04-27,5,2,1,0,0,0,1,5,141,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2,1,1
92394493,0,1,4,2015-06-23,2015-06-25,2015-06-08,2,1,0,0,0,0,1,20,156,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1
42657112,1,2,4,2015-06-27,2015-06-28,2015-03-17,2,2,0,1,0,1,1,15,232,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1
41168421,0,3,2,2015-07-13,2015-07-14,2015-06-28,1,2,2,0,0,1,0,0,132,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
35082664,0,1,1,2015-07-14,2015-07-18,2015-07-04,2,2,0,0,0,0,1,25,113,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,4,0,1
46502728,0,0,3,2015-07-14,2015-07-15,2015-04-29,3,2,2,1,1,1,1,10,174,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
51861124,0,0,4,2015-07-16,2015-07-18,2015-04-19,5,3,2,0,0,1,1,10,217,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2,0,1
27735758,0,2,2,2015-07-16,2015-07-17,2015-04-18,3,1,0,0,0,1,0,0,244,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
99684453,0,3,4,2015-07-16,2015-07-17,2015-04-18,2,2,0,0,0,1,1,30,245,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
23404317,1,2,2,2015-07-16,2015-07-17,2014-07-16,1,2,0,0,0,0,1,10,171,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
17453851,1,1,2,2015-07-16,2015-07-17,2014-11-10,5,2,0,0,0,1,1,5,247,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
84880360,1,1,4,2015-05-13,2015-05-15,2015-03-07,2,1,0,0,0,1,1,15,239,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,1
70812295,0,2,2,2015-07-11,2015-07-14,2015-07-04,1,3,0,1,0,1,1,5,225,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3,1,1
83527596,0,2,1,2015-07-12,2015-07-13,2015-06-21,3,2,0,1,1,1,1,10,231,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1
72371630,1,1,3,2015-07-12,2015-07-13,2015-04-13,4,2,0,0,0,1,0,0,182,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1
32186266,1,3,1,2015-07-12,2015-07-16,2015-06-23,2,1,1,0,0,0,1,20,202,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,4,1,1
20964898,0,1,1,2015-07-12,2015-07-14,2015-07-03,2,1,0,0,0,0,1,25,209,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2,1,1
30200798,0,1,3,2015-07-12,2015-07-13,2015-07-10,1,3,0,0,0,1,1,20,201,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1
21487036,1,1,1,2015-07-12,2015-07-13,2015-06-30,1,3,2,0,0,1,1,5,107,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
38263951,1,2,1,2015-07-12,2015-07-13,2015-03-27,2,1,0,0,0,1,1,15,160,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1
84434442,0,3,3,2015-07-12,2015-07-13,2015-04-13,2,2,0,0,0,1,1,20,212,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
20693688,1,0,3,2015-07-13,2015-07-14,2015-06-07,2,2,0,0,0,0,1,20,136,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
40467676,1,2,1,2015-07-13,2015-07-14,2015-06-23,4,1,0,1,1,1,1,20,125,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
71008450,0,2,1,2015-07-13,2015-07-14,2015-03-30,1,2,0,0,0,0,1,10,196,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1
31931907,1,2,2,2015-07-14,2015-07-15,2015-06-15,1,1,0,0,0,1,1,5,149,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
57199759,0,3,3,2015-07-14,2015-07-16,2015-06-16,1,1,0,0,0,0,1,25,237,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0,1
92264645,0,0,1,2015-06-29,2015-06-30,2015-05-10,2,2,0,0,0,1,1,10,223,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
76278914,0,2,2,2015-07-15,2015-07-16,2015-04-28,2,1,1,0,0,1,0,0,208,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
85583467,0,2,1,2015-07-15,2015-07-16,2015-06-25,2,2,0,0,0,1,1,25,197,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
74277729,1,2,1,2015-07-15,2015-07-17,2015-06-12,1,1,1,1,0,1,0,0,138,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2,0,1
38621723,1,3,2,2015-07-17,2015-07-19,2015-05-02,1,1,0,0,0,1,1,25,238,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,1
90236845,0,3,2,2015-07-17,2015-07-19,2015-06-18,3,1,2,1,0,0,1,10,115,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,1,1
39965866,1,2,4,2015-07-17,2015-07-19,2015-05-02,2,2,1,1,0,0,1,20,233,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,1
49587860,1,0,1,2015-07-17,2015-07-18,2015-05-01,2,2,0,0,0,1,0,0,197,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
61864192,0,1,2,2015-07-17,2015-07-18,2015-06-04,2,1,0,0,0,1,0,0,114,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1
26148585,0,3,4,2015-07-17,2015-07-20,2015-06-16,5,2,0,0,0,1,0,0,182,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,3,1,1
21455733,0,3,3,2015-07-17,2015-07-20,2015-04-24,2,1,0,0,0,1,0,0,244,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,3,1,1
79126361,0,2,1,2015-07-18,2015-07-19,2015-07-08,3,3,1,0,0,0,1,25,143,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1
47970298,0,3,2,2015-07-19,2015-07-21,2015-03-28,2,2,0,0,0,1,1,5,134,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,1
5836121,0,2,2,2015-07-20,2015-07-21,2015-04-26,2,2,1,0,0,1,1,10,123,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
58520588,1,1,1,2015-07-21,2015-07-22,2015-06-11,2,3,0,0,0,1,0,0,128,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1
80541317,0,2,2,2015-07-23,2015-07-24,2015-06-22,2,3,0,1,0,1,1,10,235,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
11489870,1,2,4,2015-07-17,2015-07-18,2015-06-14,5,1,0,0,0,1,1,15,240,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1
43887392,1,1,3,2015-07-17,2015-07-18,2015-06-14,4,3,0,0,0,1,0,0,195,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1
54951921,0,0,2,2015-05-29,2015-05-30,2015-02-19,5,1,1,0,0,1,1,5,122,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
73437024,0,1,1,2015-07-16,2015-07-17,2015-06-03,3,3,1,0,0,0,0,0,209,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1
23933263,1,2,1,2015-07-17,2015-07-18,2014-09-17,2,1,0,0,0,1,1,20,209,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1
24658511,1,2,1,2015-06-08,2015-06-12,2015-05-07,1,3,0,1,1,1,1,20,174,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,4,0,1
52241192,0,1,2,2015-07-17,2015-07-18,2015-03-23,1,2,0,0,0,1,1,20,192,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1
52771262,1,0,4,2015-07-17,2015-07-18,2015-05-09,3,2,1,0,0,1,1,10,104,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1
94323201,0,2,4,2015-07-18,2015-07-19,2015-03-31,3,1,0,0,0,0,1,25,100,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1
37021657,1,1,4,2015-04-22,2015-04-23,2015-01-04,1,1,0,0,0,1,1,10,176,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
59233205,1,0,2,2015-07-15,2015-07-16,2015-06-13,4,2,2,0,0,1,1,40,170,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1
16747880,0,0,2,2015-07-15,2015-07-16,2015-06-13,3,2,1,0,0,1,0,0,128,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1
69638432,0,0,2,2015-07-15,2015-07-16,2015-06-13,3,2,0,0,0,1,0,0,195,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
40229787,0,2,3,2015-07-12,2015-07-14,2015-07-14,3,1,0,0,0,0,1,10,217,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,1,1
92696639,1,2,1,2015-07-12,2015-07-14,2015-07-14,2,1,0,0,0,1,0,0,163,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,1,1
4880760,0,3,3,2015-07-12,2015-07-15,2015-07-15,1,1,0,0,0,1,1,15,135,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3,1,1
50945251,0,1,2,2015-07-12,2015-07-13,2015-07-13,4,1,1,0,0,1,1,20,150,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1
69987619,1,3,4,2015-07-13,2015-07-14,2015-04-21,2,2,0,1,0,1,0,0,138,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1
48742153,0,2,4,2015-07-13,2015-07-14,2015-05-04,2,3,0,0,0,1,0,0,133,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
