Reservation-id,Income,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Eth__African American,Eth__caucasian,Country_R__North,Hotel_T__Airport Hotels,Hotel_T__Resort,Meal_T__BB,Meal_T__FB,Meal_T__HB,week_end/day,Reservation_Status
5108469,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1
79682972,3,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1
48920787,3,3,0,0,0,1,0,1,0,0,1,0,0,1,1,1
36010987,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1
21813133,2,3,0,1,1,1,0,0,0,0,1,1,0,0,0,1
74232534,2,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
66346811,1,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1
26834201,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
21597765,1,3,1,1,0,1,0,1,1,0,0,1,0,0,0,1
25488236,1,2,0,0,0,1,0,0,1,0,1,1,0,0,0,1
68922286,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
86171382,2,2,0,1,0,1,0,0,0,1,0,1,0,0,1,1
78686829,3,2,0,0,0,1,0,0,0,0,1,1,0,0,1,1
65511020,3,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1
41343037,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1
49365950,3,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1
6974569,2,3,2,0,0,0,0,0,1,0,0,1,0,0,0,1
40059306,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1
72323514,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1
13107144,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1
70811104,4,2,0,1,0,1,1,0,0,0,0,1,0,0,1,1
40023361,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1
25004103,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1
10909402,3,3,2,0,0,1,1,0,0,0,1,0,0,1,0,1
47721984,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
37491507,3,2,0,1,1,0,1,0,0,0,1,1,0,0,0,1
24700466,4,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1
39065059,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
15113843,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
89185386,4,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1
26905706,2,2,0,1,0,1,0,0,0,0,1,1,0,0,0,1
93653178,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
99050484,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1
69818738,2,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1
45954548,2,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1
2659924,3,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1
4889560,3,2,0,1,0,1,1,0,0,0,1,0,1,0,1,1
37166377,3,2,0,1,0,0,1,0,0,0,1,1,0,0,1,1
47265843,1,2,1,0,0,1,0,0,0,0,1,0,1,0,1,1
27166242,2,2,0,0,0,1,1,0,0,0,0,0,1,0,1,1
86420022,2,3,0,1,0,1,0,0,0,0,1,0,1,0,0,1
92310850,1,2,0,1,0,1,0,0,1,0,1,0,1,0,1,1
25590718,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1
70539960,1,2,0,0,0,1,0,0,1,0,0,0,1,0,1,1
5240898,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1
92795499,3,3,0,1,0,1,1,0,0,0,1,0,1,0,1,1
101586,1,2,0,0,0,1,0,1,0,0,0,0,1,0,1,1
60749139,3,3,0,0,0,1,0,0,1,0,0,0,1,0,1,1
61710546,3,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1
93222783,3,3,0,0,0,1,0,0,0,0,0,0,1,0,1,1
53450720,2,2,0,0,0,1,0,0,0,0,1,0,1,0,1,1
51606600,3,2,0,1,1,0,0,0,1,0,0,0,1,0,1,1
33131966,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1
97453833,4,2,0,1,1,1,0,1,0,1,0,1,0,0,0,1
35249802,3,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1
72520986,3,2,0,0,0,0,0,0,1,0,1,1,0,0,1,1
34851380,3,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
54081443,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1
82986252,2,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
6613377,3,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1
76418791,1,1,2,0,0,1,0,1,0,1,0,1,0,0,0,1
61614421,2,2,0,0,0,1,0,0,0,0,1,1,0,0,1,1
62203824,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
60316633,3,2,0,0,0,1,0,0,0,1,0,1,0,0,1,1
70600062,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,1
23786505,2,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1
28327589,4,2,0,0,0,1,0,1,0,0,1,0,0,1,0,1
20520049,3,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1
63751423,2,3,0,1,0,1,0,0,0,0,1,1,0,0,0,1
47017816,4,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1
48944980,1,3,0,1,0,0,1,0,0,1,0,1,0,0,0,1
30798282,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1
76030975,1,2,1,1,0,1,0,0,0,1,0,1,0,0,1,1
90799431,1,2,0,0,0,1,0,1,0,1,0,0,0,1,0,1
16381411,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
71455758,1,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1
44535924,2,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1
53662152,3,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1
57440334,3,2,0,1,1,1,1,0,0,1,0,1,0,0,1,1
49816019,1,3,0,0,0,1,0,0,0,1,0,1,0,0,1,1
52730962,2,2,1,0,0,1,0,1,0,0,0,1,0,0,1,1
73129998,2,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1
91319981,2,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1
71746977,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
86005886,2,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1
55103419,2,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1
25699072,2,3,0,0,0,1,0,0,0,0,0,1,0,0,1,1
30852938,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1
22739826,1,3,1,1,0,1,0,0,1,0,0,1,0,0,1,1
36662460,3,2,1,0,0,0,1,0,0,1,0,1,0,0,1,1
82693820,3,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1
50664244,2,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1
24044047,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
40033549,2,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1
94950493,2,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1
68185949,3,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
58630913,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
97111668,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1
22235806,2,2,1,0,0,0,0,1,1,0,0,1,0,0,0,1
78259655,2,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1
31883931,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1
83043219,3,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1
69439406,2,2,2,0,0,1,1,0,0,1,0,1,0,0,0,1
40261729,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1
98988966,4,2,1,0,0,0,0,1,0,0,0,1,0,0,1,1
44918095,3,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
48540895,2,2,1,0,0,1,0,0,0,0,1,0,0,1,1,1
13477696,2,3,0,1,1,1,0,0,0,0,0,1,0,0,1,1
27731010,1,2,0,0,0,1,0,1,0,0,0,1,0,0,1,1
86773973,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1
48196753,3,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
13689356,3,2,0,0,0,1,0,0,1,1,0,0,0,1,1,1
55953472,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1
59426955,1,2,0,0,0,1,1,0,0,1,0,0,0,1,0,1
21567800,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
99051081,4,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
80408923,2,2,0,0,0,1,0,0,1,1,0,0,0,1,0,1
15332089,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1
19505285,2,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1
71251328,4,2,2,0,0,1,1,0,0,1,0,1,0,0,0,1
23494956,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
44062170,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
88792564,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1
80333187,3,3,0,0,0,1,0,1,0,1,0,1,0,0,1,1
15320354,2,3,2,0,0,0,1,0,1,0,1,1,0,0,0,1
33170174,2,2,1,0,0,1,1,0,0,1,0,1,0,0,0,1
25076880,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1
5990946,2,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
90768582,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1
29439687,3,3,0,0,0,0,0,0,1,0,1,0,0,1,1,1
41655167,2,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1
27579661,2,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1
40135039,2,3,0,1,1,0,0,1,0,0,1,1,0,0,1,1
90793337,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1
92507512,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
77662932,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
37985619,4,2,1,1,1,0,0,1,0,1,0,1,0,0,0,1
90700901,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1
54074358,4,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1
73937198,1,2,0,0,0,1,0,0,1,1,0,1,0,0,0,1
25105443,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1
67612555,4,2,0,0,0,0,1,0,0,1,0,1,0,0,1,1
8206736,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1
96513827,4,3,0,1,1,0,1,0,1,0,0,1,0,0,0,1
80544673,2,2,0,0,0,1,1,0,0,1,0,1,0,0,0,1
7070483,2,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
83893876,3,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1
10328145,2,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
36969546,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
91310440,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
86490857,4,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1
75524188,2,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1
51641027,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1
76349873,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
30526916,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1
93926557,3,2,1,1,0,1,0,1,0,0,0,0,0,1,1,1
18583428,1,2,1,0,0,0,0,1,0,0,1,1,0,0,1,1
87674000,3,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1
99208694,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
33530785,4,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
15894944,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1
86284717,2,3,0,0,0,1,0,0,1,0,1,1,0,0,0,1
40769185,3,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1
43640914,4,2,0,1,0,1,0,0,0,0,0,1,0,0,1,1
49912413,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
32088506,4,2,1,0,0,1,1,0,1,1,0,1,0,0,0,1
600272,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
84160594,4,3,0,1,1,1,0,0,0,1,0,1,0,0,1,1
13570896,4,2,0,0,0,1,0,1,0,1,0,0,0,1,0,1
73152291,3,2,0,0,0,1,0,1,0,1,0,0,0,1,1,1
57462781,4,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
27399155,1,3,1,1,1,1,0,0,0,0,1,1,0,0,1,1
51551474,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
17566083,2,2,0,1,0,0,0,1,1,1,0,1,0,0,1,1
77979658,3,2,0,0,0,1,0,1,0,0,1,1,0,0,1,1
94025526,1,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1
78183171,2,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1
11299703,4,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1
85882460,2,2,0,1,0,1,0,1,0,0,1,1,0,0,0,1
14361113,4,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1
54743780,3,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1
68996398,2,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1
15525409,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
64727757,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1
10233406,1,2,1,1,1,1,1,0,1,1,0,1,0,0,1,1
84368550,4,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
80664001,4,2,0,0,0,1,0,1,1,0,1,1,0,0,0,1
32665070,4,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1
17691941,2,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1
49607933,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1
59273316,2,3,1,0,0,0,1,0,0,1,0,1,0,0,1,1
97731044,4,2,0,1,0,1,0,1,0,0,1,1,0,0,1,1
50257597,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
64817161,3,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
42759822,2,3,1,1,1,0,0,0,0,0,1,1,0,0,1,1
57792975,2,2,1,0,0,0,0,1,1,0,0,1,0,0,0,1
27812449,2,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87723750,4,2,0,0,0,1,0,1,1,1,0,1,0,0,1,1
98701162,4,3,0,1,1,1,0,0,0,0,1,1,0,0,0,1
66577562,3,2,0,1,0,1,0,0,1,1,0,1,0,0,0,1
16904115,2,2,2,0,0,1,1,0,1,1,0,0,0,1,1,1
25178545,2,2,0,0,0,1,1,0,0,1,0,1,0,0,0,1
55348594,3,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1
79981577,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,1
76036838,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1
41456789,2,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1
67520790,3,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1
16353633,2,3,2,0,0,1,0,0,0,0,1,0,0,1,0,1
61364164,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
48094713,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
80126941,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
81119615,2,2,0,0,0,1,1,0,1,1,0,0,0,1,0,1
6067291,4,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1
56631281,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1
94658319,3,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1
83561039,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1
64472357,2,2,0,1,1,1,0,0,1,0,1,0,0,1,0,1
16070971,3,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1
87302499,3,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1
18131535,2,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
23531788,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,1
13305774,2,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1
41354219,3,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1
86551587,3,3,0,0,0,1,0,0,0,0,1,1,0,0,1,1
64908730,3,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1
34302229,3,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1
13370192,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
27393348,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3368726,4,3,0,0,0,1,1,0,0,1,0,1,0,0,0,1
38348925,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1
52076033,3,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
46640455,1,2,1,0,0,1,1,0,0,0,1,1,0,0,0,1
12670776,2,3,0,0,0,1,0,0,0,1,0,1,0,0,0,1
88689709,3,1,2,1,0,0,1,0,0,1,0,0,0,1,1,1
40169110,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1
82823202,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1
73801111,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26449344,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1
55368153,1,3,1,1,0,1,0,0,0,1,0,1,0,0,0,1
77995230,2,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1
12628786,2,3,0,1,0,1,0,0,0,0,1,1,0,0,1,1
19106740,4,2,0,1,0,1,0,0,0,1,0,1,0,0,1,1
10081756,4,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1
3658324,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
49904256,1,2,0,1,0,1,1,0,0,0,0,1,0,0,1,1
36907834,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1
49171208,3,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1
53103095,3,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1
74620852,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1
74402583,1,3,0,0,0,1,0,0,1,0,0,1,0,0,1,1
47228473,3,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1
61183547,1,2,1,0,0,0,0,0,1,1,0,0,0,1,1,1
75608320,2,2,1,0,0,1,0,1,1,1,0,1,0,0,1,1
71412085,1,2,0,0,0,1,1,0,0,0,1,1,0,0,1,1
25350378,3,2,0,0,0,1,0,1,1,1,0,1,0,0,0,1
49386725,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
12224266,3,3,0,1,0,0,0,0,0,0,1,1,0,0,1,1
32244243,4,2,0,1,0,1,0,1,0,0,1,1,0,0,1,1
82441631,3,2,2,1,0,1,0,1,0,0,1,1,0,0,1,1
69327132,1,3,1,0,0,1,0,0,0,1,0,1,0,0,1,1
1328325,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
97011930,3,3,1,1,1,1,1,0,1,1,0,1,0,0,1,1
92433654,3,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
58783634,2,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1
9097180,2,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
88431547,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
77105825,4,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1
97567285,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
42105442,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
41520663,1,3,0,0,0,1,1,0,1,1,0,1,0,0,0,1
25604999,3,2,0,1,0,1,1,0,0,0,0,1,0,0,0,1
80216183,2,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1
1958525,1,2,1,1,1,1,0,0,0,1,0,1,0,0,0,1
23445577,3,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1
32170240,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1
87542016,4,2,0,0,0,1,0,0,0,1,0,1,0,0,1,1
60586948,2,2,0,1,0,1,0,1,0,0,1,0,1,0,0,1
97885084,3,2,1,0,0,1,0,0,1,0,1,0,0,1,0,1
78414283,2,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1
85315015,2,2,1,0,0,0,0,0,1,1,0,1,0,0,1,1
32647022,3,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1
46202089,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
85773717,3,2,0,1,1,1,1,0,1,1,0,1,0,0,1,1
5165667,2,2,0,1,0,1,0,0,1,0,1,1,0,0,0,1
60411475,1,2,0,1,1,0,1,0,0,0,1,0,0,1,1,1
11085463,4,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
25759844,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
67444589,2,2,1,0,0,0,0,1,0,0,0,1,0,0,1,1
28167711,3,2,0,0,0,1,0,0,0,0,1,1,0,0,1,1
45971696,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1
55853164,3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,1
81011003,2,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1
57559484,3,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1
80522347,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1
53701988,1,1,2,0,0,0,0,0,1,1,0,1,0,0,0,1
21889335,2,2,2,0,0,0,0,1,0,0,1,0,0,1,0,1
49192464,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
60522099,3,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1
77345562,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1
37888579,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
30402216,4,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1
95835750,4,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1
91646983,2,2,1,0,0,1,0,0,1,0,1,0,0,1,0,1
81479529,2,2,1,0,0,1,1,0,1,1,0,1,0,0,1,1
71654119,2,3,1,0,0,1,0,1,0,1,0,1,0,0,0,1
42343799,3,3,1,0,0,0,0,1,0,1,0,0,0,1,1,1
15901399,3,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1
56347438,2,2,0,0,0,1,0,1,0,0,0,1,0,0,1,1
61968467,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1
68527503,3,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1
32075529,3,3,1,0,0,0,0,1,0,0,0,0,0,1,1,1
73664992,3,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1
94252492,1,2,1,0,0,0,0,1,0,1,0,1,0,0,1,1
29124750,4,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
185983,4,3,0,0,0,1,0,0,0,0,1,0,0,1,1,1
25932517,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
67385402,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1
8841393,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
54871813,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
53908609,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1
29473908,3,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1
41895124,3,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1
65422824,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1
79597704,3,2,1,0,0,1,0,1,0,0,1,1,0,0,0,1
44695349,3,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1
77157156,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1
96881916,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1
10265456,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1052849,4,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
67944385,2,3,0,0,0,1,1,0,0,1,0,1,0,0,0,1
59816332,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1
64346196,2,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1
57274955,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1
65405396,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4180152,2,3,0,1,1,1,0,1,0,0,0,1,0,0,0,1
21667617,4,2,1,0,0,1,0,1,1,0,0,0,0,1,1,1
31863570,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
40366875,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
63598036,3,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1
62486222,3,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1
52794852,3,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
50740134,3,2,0,0,0,1,1,0,0,0,1,1,0,0,0,1
46354998,2,2,0,0,0,0,1,0,0,0,1,1,0,0,1,1
77463615,3,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
37045716,1,2,0,0,0,1,0,1,0,0,1,1,0,0,1,1
44635944,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
99662390,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
40822869,1,2,0,1,1,1,1,0,0,1,0,1,0,0,0,1
32116321,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
65961108,4,2,0,1,0,1,1,0,0,1,0,1,0,0,0,1
18606523,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
85191203,1,3,1,0,0,1,1,0,0,0,1,1,0,0,0,1
54143617,2,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1
45730900,1,3,0,0,0,0,0,1,0,1,0,1,0,0,1,1
62222914,1,3,0,0,0,1,0,0,0,1,0,0,0,1,1,1
7641063,3,2,0,0,0,1,0,0,0,0,1,1,0,0,1,1
49874414,3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
91379296,2,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
11330101,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1
50603097,2,2,0,1,0,1,1,0,1,0,0,1,0,0,0,1
68428683,3,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1
56404111,3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
27566347,2,2,2,0,0,1,0,1,0,1,0,1,0,0,1,1
54293382,4,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1
76125154,1,2,1,0,0,1,0,0,0,0,1,0,0,1,1,1
19964174,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
69191771,4,3,2,0,0,0,1,0,0,1,0,1,0,0,1,1
89819018,4,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
77868760,4,2,2,1,0,1,0,1,0,0,1,1,0,0,1,1
30429661,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
53648956,4,2,0,0,0,1,1,0,1,0,0,0,0,1,0,1
64082548,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
79585212,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1
79484115,3,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1
30764020,1,3,1,0,0,1,0,0,1,1,0,1,0,0,0,1
45414955,4,2,0,0,0,1,1,0,0,0,1,1,0,0,0,1
21232764,3,3,1,0,0,0,1,0,0,1,0,1,0,0,0,1
58798806,2,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1
51500678,1,2,0,0,0,0,1,0,1,0,1,1,0,0,0,1
3719084,1,2,0,1,1,1,1,0,1,0,1,1,0,0,0,1
54670467,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
10359283,2,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1
17886223,4,3,1,0,0,1,0,1,0,0,1,1,0,0,0,1
92538747,2,2,0,1,0,1,1,0,1,0,1,1,0,0,0,1
26015743,3,2,2,0,0,1,0,0,0,0,1,1,0,0,1,1
